Disac1_GeneCatalog_proteins_20130805.aa.fasta	112489	DNA	v1.0	
Dotse1_GeneCatalog_proteins_20100818.aa.fasta	675120	DNA	v1.0	23209441
Dotsy1_GeneCatalog_proteins_20131210.aa.fasta	548649	DNA	v1.0	
Earsca1_GeneCatalog_proteins_20171018.aa.fasta	239200	DNA	v1.0	
Elmca1_GeneCatalog_proteins_20140827.aa.fasta	1397355	DNA		
Elsamp1_GeneCatalog_proteins_20151205.aa.fasta	302913	DNA	v1.0	
Enccu1_GeneCatalog_proteins_20130927.aa.fasta	284813	DNA		20003517
Enche1_GeneCatalog_proteins_20131209.aa.fasta	907965	DNA		22802648
Encin1_GeneCatalog_proteins_20131101.aa.fasta	876142	DNA		20865802
Encro1_GeneCatalog_proteins_20131209.aa.fasta	1178016	DNA		22802648
EndpusZ1_GeneCatalog_proteins_20161028.aa.fasta	1263415	DNA		24438332
Entbi1_GeneCatalog_proteins_20140106.aa.fasta	481877	DNA		19132089
Enthel1_GeneCatalog_proteins_20161121.aa.fasta	281842	DNA	v1.0	
Entma1_GeneCatalog_proteins_20161112.aa.fasta	97380	DNA	v1.0	
Erebi1_GeneCatalog_proteins_20150104.aa.fasta	1341166	DNA	v1.0	
Eryha1_GeneCatalog_proteins_20141112.aa.fasta	1397323	DNA	v1.0	
Erynec1_GeneCatalog_proteins_20170914.aa.fasta	52586	DNA		25487071
Eurhe1_GeneCatalog_proteins_20120312.aa.fasta	396024	DNA	v1.0	24811710
Eutla1_GeneCatalog_proteins_20130916.aa.fasta	1287681	DNA		23723393
Exigl1_GeneCatalog_proteins_20130529.aa.fasta	5219	DNA	v1.0	26659563
Exoalc1_GeneCatalog_proteins_20160519.aa.fasta	91920	DNA	v1.0	
Exoaq1_GeneCatalog_proteins_20160901.aa.fasta	1182545	DNA		28348446
Exode1_GeneCatalog_proteins_20160902.aa.fasta	5970	DNA		24496724
Exomac1_GeneCatalog_proteins_20171101.aa.fasta	1493668	DNA	v1.0	
Exome1_GeneCatalog_proteins_20160902.aa.fasta	212818	DNA		28348446
Exool1_GeneCatalog_proteins_20160902.aa.fasta	215243	DNA		28348446
Exosi1_GeneCatalog_proteins_20160902.aa.fasta	1016849	DNA		28348446
Exosp1_GeneCatalog_proteins_20160827.aa.fasta	91928	DNA		28348446
Exova1_GeneCatalog_proteins_20131210.aa.fasta	1314671	DNA	v1.0	
Exoxe1_GeneCatalog_proteins_20160828.aa.fasta	348802	DNA		28348446
Felpe1_GeneCatalog_proteins_20160326.aa.fasta	5610	DNA	v1.0	
Fenlin1_GeneCatalog_proteins_20170109.aa.fasta	101135	DNA	v1.0	
Fenlin1_GeneCatalog_proteins_20170109.aa.fasta	1329386	DNA		
Fibin1_GeneCatalog_proteins_20151214.aa.fasta	57688	DNA	v1.0	
Fibra1_GeneCatalog_proteins_20131030.aa.fasta	1078123	DNA		22247176
Fibsp1_GeneCatalog_proteins_20131122.aa.fasta	56747	DNA	v1.0	26659563
Fishe1_GeneCatalog_proteins_20130122.aa.fasta	40457	DNA	v1.0	25683379
Fomfom1_GeneCatalog_proteins_20170620.aa.fasta	40442	DNA	v1.0	
Fomme1_GeneCatalog_proteins_20101122.aa.fasta	208960	DNA	v1.0	22745431
Fompi3_GeneCatalog_proteins_20120705.aa.fasta	743788	DNA	v3.0	22745431
Fomro1_GeneCatalog_proteins_20180323.aa.fasta 	34475	DNA	v1.0	
Fonmo1_GeneCatalog_proteins_20170704.aa.fasta	254056	DNA		27469960
Fonmu1_GeneCatalog_proteins_20160827.aa.fasta	1442371	DNA		28348446
Fonnu1_GeneCatalog_proteins_20170705.aa.fasta	856822	DNA		27491988
Fonpe1_GeneCatalog_proteins_20160901.aa.fasta	1442368	DNA		28348446
Fusfu1_GeneCatalog_proteins_20130915.aa.fasta	1279085	DNA		23825955
Fusgr1_GeneCatalog_proteins_20110524.aa.fasta	5518	DNA	v1.0	17823352
Fusox2_GeneCatalog_proteins_20150720.aa.fasta	426428	DNA	v2	20237561
Fusps1_GeneCatalog_proteins_20170707.aa.fasta	1028729	DNA		23028337
Fusre1_GeneCatalog_proteins_20170625.aa.fasta	48865	DNA	v1.0	
Fusve2_GeneCatalog_proteins_20150720.aa.fasta	334819	DNA	v2	20237561
Gaegr1_GeneCatalog_proteins_20131203.aa.fasta	644352	DNA		26416668
Gaesem1_GeneCatalog_proteins_20161012.aa.fasta	109897	DNA	v1.0	
Galma1_GeneCatalog_proteins_20110628.aa.fasta	109633	DNA	v1.0	24958869
Ganpr1_GeneCatalog_proteins_20111215.aa.fasta	1123529	DNA	v1.0	25977457
Gansp1_GeneCatalog_proteins_20110326.aa.fasta	5314	DNA	v1.0	23935031
Gaumor1_1_GeneCatalog_proteins_20160412.aa.fasta	112417	DNA	v1.0	
Gelte1_GeneCatalog_proteins_20171129.aa.fasta	94610	DNA		
Gilper1_GeneCatalog_proteins_20161121.aa.fasta	983150	DNA	v1.0	
Glalo1_GeneCatalog_proteins_20131021.aa.fasta	1116229	DNA		23688303
Gloac1_GeneCatalog_proteins_20121120.aa.fasta	1314772	DNA	v1.0	
Gloci1_GeneCatalog_proteins_20121001.aa.fasta	1314770	DNA	v1.0	
Glocon1_GeneCatalog_proteins_20160910.aa.fasta	205761	DNA	v1.0	
Gloin1_GeneCatalog_proteins_20120510.aa.fasta	747089	DNA	v1.0	29355972
Glopol1_GeneCatalog_proteins_20160812.aa.fasta	382532	DNA	v1.0	
Glost2_GeneCatalog_proteins_20140303.aa.fasta	574774	DNA	v1.0	27601008
Glotr1_1_GeneCatalog_proteins_20100921.aa.fasta	104355	DNA	v1.0	22745431
Golci1_GeneCatalog_proteins_20171201.aa.fasta 	62708	DNA	v1.0	
Gonbut1_GeneCatalog_proteins_20160804.aa.fasta	101105	DNA	v1.0	
Greab1_GeneCatalog_proteins_20170403.aa.fasta	127520	DNA	v1.0	
Grocl1_GeneCatalog_proteins_20131017.aa.fasta	655863	DNA		21262841
Guyne1_GeneCatalog_proteins_20140406.aa.fasta	1450536	DNA	v1.0	
Gyman1_GeneCatalog_proteins_20140729.aa.fasta	1447944	DNA	v1.0	
Gymau1_GeneCatalog_proteins_20130805.aa.fasta	78594	DNA	v1.0	
Gymch1_GeneCatalog_proteins_20140623.aa.fasta	1314808	DNA	v1.0	
Gymci1_1_GeneCatalog_proteins_20130902.aa.fasta	37245	DNA	v1.1	
Gymear1_GeneCatalog_proteins_20160910.aa.fasta	236213	DNA	v1.0	
Gymjun1_GeneCatalog_proteins_20160705.aa.fasta	109634	DNA	v1.0	
Gymlu1_GeneCatalog_proteins_20110803.aa.fasta	206324	DNA	v1.0	25706625
Gyresc1_GeneCatalog_proteins_20160326.aa.fasta	33161	DNA	v1.0	
Gyrli1_GeneCatalog_proteins_20140325.aa.fasta	1450528	DNA	v1.0	
Hannosum_v2.FilteredModels1.proteins.fasta	13563	DNA	v2.0	22463738
Hanpo2_GeneCatalog_proteins_20100927.aa.fasta	638633	DNA	v2.0	27535936
Hanva1_1_GeneCatalog_proteins_20120316.aa.fasta	766949	DNA	v1.1	27535936
Hebcy2_GeneCatalog_proteins_20120913.aa.fasta	686832	DNA	v2.0	25706625
Helsul1_GeneCatalog_proteins_20150720.aa.fasta	5364	DNA	v1.0	
Herpot1_1_GeneCatalog_proteins_20180323.aa.fasta 	1755428	DNA	v1.0	
Hesve2finisherSC_GeneCatalog_proteins_20150707.aa.fasta	101127	DNA	v2.0	28481340
Hetpy1_GeneCatalog_proteins_20140310.aa.fasta	1397325	DNA	v1.0	
Hexnit1_GeneCatalog_proteins_20170619.aa.fasta	1140402	DNA	v1.0	
Hisca1_GeneCatalog_proteins_20130826.aa.fasta	339724	DNA		19717792
Hompol1_GeneCatalog_proteins_20160803.aa.fasta	166479	DNA	v1.0	
Horac1_GeneCatalog_proteins_20160326.aa.fasta	245834	DNA	v1.0	
Horwer1_GeneCatalog_proteins_20160803.aa.fasta	91943	DNA	v1.0	23977017
Hyabl1_GeneCatalog_proteins_20150410.aa.fasta	138530	DNA	v1.0	
Hydfim1_GeneCatalog_proteins_20160510.aa.fasta	378272	DNA	v1.0	
Hydpi2_GeneCatalog_proteins_20120511.aa.fasta	388859	DNA	v2.0	25706625
Hydru2_GeneCatalog_proteins_20150110.aa.fasta	1448309	DNA	v2.0	
Hymrad1_GeneCatalog_proteins_20151222.aa.fasta	937743	DNA	v1.0	
Hymvar1_GeneCatalog_proteins_20161013.aa.fasta	354079	DNA	v1.0	
Hypbu1_GeneCatalog_proteins_20120125.aa.fasta	984485	DNA	v1.0	27535936
HypCI4A_1_GeneCatalog_proteins_20111212.aa.fasta	1001833	DNA	v1.0	28078400
HypCO275_1_GeneCatalog_proteins_20120126.aa.fasta	1001938	DNA	v1.0	28078400
HypEC38_3_GeneCatalog_proteins_20130613.aa.fasta	1001937	DNA	v3.0	28078400
Hypsu1_GeneCatalog_proteins_20110822.aa.fasta	71945	DNA	v1.0	25706625
Hyspu1_1_GeneCatalog_proteins_20150205.aa.fasta	100027	DNA		23236275
Ilyeu1_GeneCatalog_proteins_20170627.aa.fasta	1079114	DNA	v1.0	
Ilyrob1_GeneCatalog_proteins_20161014.aa.fasta	1079257	DNA	v1.0	
Ilysp1_GeneCatalog_proteins_20121116.aa.fasta	1079112	DNA	v1.0	
Irplac1_GeneCatalog_proteins_20170103.aa.fasta	5319	DNA	v1.0	
Jaaar1_GeneCatalog_proteins_20110803.aa.fasta	202697	DNA	v1.0	24958869
Jamsp1_GeneCatalog_proteins_20141226.aa.fasta	1569628	DNA	v1.0	
Kalpfe1_GeneCatalog_proteins_20151214.aa.fasta	139406	DNA	v1.0	
Karrh1_GeneCatalog_proteins_20140225.aa.fasta	1392251	DNA	v1.0	
Kazaf1_GeneCatalog_proteins_20150111.aa.fasta	1071382	DNA		22123960
Khuory1_GeneCatalog_proteins_20160404.aa.fasta	668251	DNA	v1.0	
Kicala1_GeneCatalog_proteins_20170410.aa.fasta	61397	DNA	v1.0	
Klula1_GeneCatalog_proteins_20130227.aa.fasta	28985	DNA		15229592
Kocim1_GeneCatalog_proteins_20160906.aa.fasta	4999	DNA	v1.0	28481340
Kurca1_GeneCatalog_proteins_20160819.aa.fasta	1382522	DNA		24317973
Lacam2_GeneCatalog_proteins_20150823.aa.fasta	89243	DNA	v2.0	25706625
Lacbi2_GeneCatalog_proteins_20110203.aa.fasta	29883	DNA	v2.0	18322534
Lacqui1_GeneCatalog_proteins_20160525.aa.fasta	111141	DNA	v1.0	
Lacsub1_GeneCatalog_proteins_20170114.aa.fasta	1837270	DNA	v1.0	
Lacvol1_GeneCatalog_proteins_20161025.aa.fasta	71967	DNA	v1.0	
Laesu1_GeneCatalog_proteins_20130128.aa.fasta	447506	DNA	v1.0	26659563
Lashir1_GeneCatalog_proteins_20170729.aa.fasta	260670	DNA	v1.0	
Lasmin1_GeneCatalog_proteins_20170616.aa.fasta	1954250	DNA		
Lasov1_GeneCatalog_proteins_20171021.aa.fasta	92902	DNA	v1.0	
LecAK0013_1_GeneCatalog_proteins_20170213.aa.fasta	1884255	DNA		
Leisp1_GeneCatalog_proteins_20141127.aa.fasta	1513325	DNA	v1.0	
Lenedo1_GeneCatalog_proteins_20170719.aa.fasta	5353	DNA	v1.0	
Lenfl1_GeneCatalog_proteins_20121217.aa.fasta	690899	DNA	v1.0	
Lenlat1_GeneCatalog_proteins_20170901.aa.fasta	40482	DNA	v1.0	
Lenrap1_GeneCatalog_proteins_20170901.aa.fasta	153919	DNA	v1.0	
Lenti6_1_GeneCatalog_proteins_20130903.aa.fasta	1328759	DNA	v1.0	
Lenti7_1_GeneCatalog_proteins_20130905.aa.fasta	1328758	DNA	v1.0	
Lenvul1_GeneCatalog_proteins_20150718.aa.fasta	156609	DNA	v1.0	
Lepmu1_GeneCatalog_proteins_20110301.aa.fasta	5022	DNA		21326234
Lepnud1_GeneCatalog_proteins_20151208.aa.fasta	64659	DNA	v1.0	
Lepor2_GeneCatalog_proteins_20171210.aa.fasta 	1732013	DNA	v1.0	
Leppa1_GeneCatalog_proteins_20130322.aa.fasta	741139	DNA	v1.0	27601008
Leptod1_GeneCatalog_proteins_20151130.aa.fasta	1485227	DNA		
Leucr1_GeneCatalog_proteins_20160201.aa.fasta	106004	DNA	v1.0	28481340
Leugo1_1_GeneCatalog_proteins_20141030.aa.fasta	79220	DNA		23584789
Leumo1_GeneCatalog_proteins_20131220.aa.fasta	85980	DNA	v1.0	
Liccor1_GeneCatalog_proteins_20160306.aa.fasta	42458	DNA		25121733
Lichy1_GeneCatalog_proteins_20130506.aa.fasta	420593	DNA	v1.0	
Linin1_GeneCatalog_proteins_20141206.aa.fasta	673940	DNA	v1.0	
Linpe1_GeneCatalog_proteins_20150915.aa.fasta	61395	DNA	v1.0	28481340
Linrh1_GeneCatalog_proteins_20160326.aa.fasta	578093	DNA	v1.0	
Linth1_GeneCatalog_proteins_20150309.aa.fasta	45816	DNA	v1.0	
Lipst1_1_GeneCatalog_proteins_20110609.aa.fasta	675824	DNA	v1.0	27535936
Lizem1_GeneCatalog_proteins_20150430.aa.fasta	1496277	DNA	v1.0	
Lobpul1_GeneCatalog_proteins_20170213.aa.fasta	86794	DNA	v1.0	
Lobtra1_GeneCatalog_proteins_20160303.aa.fasta	64571	DNA	v1.0	28481340
Lodelo1_GeneCatalog_proteins_20161026.aa.fasta	379508	DNA		19465905
Lolmi1_GeneCatalog_proteins_20150504.aa.fasta	151671	DNA	v1.0	
Lopma1_GeneCatalog_proteins_20130805.aa.fasta	372055	DNA	v1.0	
Lopmy1_GeneCatalog_proteins_20140604.aa.fasta	1447936	DNA	v1.0	
Lopni1_GeneCatalog_proteins_20150213.aa.fasta	1897082	DNA	v1.0	
Lopnu1_GeneCatalog_proteins_20160906.aa.fasta	690887	DNA	v1.0	
Lorju1_GeneCatalog_proteins_20150110.aa.fasta	132173	DNA	v1.0	
Lorma1_GeneCatalog_proteins_20160326.aa.fasta	380016	DNA	v1.0	
Lycper1_GeneCatalog_proteins_20161001.aa.fasta	90686	DNA	v1.0	
Macan1_GeneCatalog_proteins_20140424.aa.fasta	1447947	DNA	v1.0	
Macfu1_GeneCatalog_proteins_20130625.aa.fasta	1400762	DNA	v1.0	
Macph1_GeneCatalog_proteins_20131211.aa.fasta	1126212	DNA		22992219
Macph1_GeneCatalog_proteins_20131211.aa.fasta	35725	DNA	v1.0	
Maggr1_GeneCatalog_proteins_20110524.aa.fasta	148305	DNA	v1.0	15846337
Magpo1_GeneCatalog_proteins_20150720.aa.fasta	644358	DNA		
Malassezia_globosa.proteins.fasta	76773	DNA		18000048
Malsy1_1_GeneCatalog_proteins_20140109.aa.fasta	1230383	DNA		23341551
Marbr1_GeneCatalog_proteins_20141203.aa.fasta	1072389	DNA		22876864
Marfi1_GeneCatalog_proteins_20141220.aa.fasta	1328756	DNA	v1.0	
MarPMI226_GeneCatalog_proteins_20161118.aa.fasta	1896173	DNA	v1.0	
Marpt1_GeneCatalog_proteins_20140919.aa.fasta	61414	DNA	v1.0	
Maseb1_GeneCatalog_proteins_20141122.aa.fasta	1395130	DNA	v1.0	
Masph1_GeneCatalog_proteins_20160922.aa.fasta	100035	DNA	v1.0	
Meimi1_GeneCatalog_proteins_20150112.aa.fasta	1280837	DNA	v1.0	
Melap1finSC_191_GeneCatalog_proteins_20160125.aa.fasta	242475	DNA	v1.0	
Melbi2_GeneCatalog_proteins_20130225.aa.fasta	1095630	DNA	v2.0	29315638
Melen1_GeneCatalog_proteins_20160411.aa.fasta	84746	DNA	v1.0	
Melli1_GeneCatalog_proteins_20150227.aa.fasta	5261	DNA		24715894
Mellp2_3_GeneCatalog_proteins_20151130.aa.fasta	203908	DNA	v2.0	
Melpu1_GeneCatalog_proteins_20130415.aa.fasta	100047	DNA	v1.0	
Melsp1_GeneCatalog_proteins_20121023.aa.fasta	1155946	DNA	v1.0	
Melti1_GeneCatalog_proteins_20150427.aa.fasta	2038071	DNA	v1.0	
Melva1_GeneCatalog_proteins_20130406.aa.fasta	1149755	DNA	v1.0	29315638
Mereb1_GeneCatalog_proteins_20150713.aa.fasta	1408158	DNA	v1.0	
Metac1_GeneCatalog_proteins_20131003.aa.fasta	655827	DNA		21253567
Metbi1_GeneCatalog_proteins_20120327.aa.fasta	27322	DNA	v1.0	27535936
Metfru2_GeneCatalog_proteins_20170818.aa.fasta	1200864	DNA		23496978
Metro1_GeneCatalog_proteins_20161101.aa.fasta	655844	DNA		25368161
Meygui1_GeneCatalog_proteins_20160903.aa.fasta	294746	DNA		19465905
Mfijiensis_v2.FrozenGeneCatalog_20100402.proteins.fasta	1873960	DNA	v2.0	27512984
Mgraminicolav2.FrozenGeneCatalog20080910.proteins.fasta	1047171	DNA	v2.0	21695235
Micbo1_GeneCatalog_proteins_20151118.aa.fasta	196109	DNA	v1.0	27125481
Micca1_GeneCatalog_proteins_20130828.aa.fasta	554155	DNA		22951933
Micld1_GeneCatalog_proteins_20161101.aa.fasta	683840	DNA		26076695
Micmi1_GeneCatalog_proteins_20150625.aa.fasta	1450532	DNA	v1.0	
Mictr1_GeneCatalog_proteins_20140926.aa.fasta	1314796	DNA	v1.0	
Mictri1_GeneCatalog_proteins_20170510.aa.fasta	1682393	DNA	v1.0	
Mixos1_GeneCatalog_proteins_20120207.aa.fasta	764103	DNA	v1.0	24372469
Moeaph1_GeneCatalog_proteins_20170701.aa.fasta	1391700	DNA		24526638
Monha1_GeneCatalog_proteins_20131210.aa.fasta	430498	DNA		24244185
Monili2_GeneCatalog_proteins_20170731.aa.fasta	1954213	DNA	v1.0	
Monpe1_1_GeneCatalog_proteins_20131213.aa.fasta	554373	DNA		19019209
Monpu1_GeneCatalog_proteins_20130806.aa.fasta	5098	DNA	v1.0	
Monru1_GeneCatalog_proteins_20121211.aa.fasta	89489	DNA	v1.0	
Morco1_GeneCatalog_proteins_20140113.aa.fasta	1392247	DNA	v1.0	
Morel2_GeneCatalog_proteins_20151120.aa.fasta	1314771	DNA	v2.0	28076891
Morel2_GeneCatalog_proteins_20151120.aa.fasta	310910	DNA	v1.0	
Morimp1_GeneCatalog_proteins_20150807.aa.fasta	1174673	DNA	v1.0	
Mormul1_GeneCatalog_proteins_20160906.aa.fasta	101098	DNA	v1.0	
Morve1_GeneCatalog_proteins_20161024.aa.fasta	1069443	DNA		
Mrafri1_GeneCatalog_proteins_20160413.aa.fasta	29902	DNA	v1.0	
Mucor_circinelloides_v2_filtered_proteins.fasta	36080	DNA	v2.0	27238284
Muloch1_GeneCatalog_proteins_20170119.aa.fasta	376703	DNA	v1.0	
Mutel1_GeneCatalog_proteins_20150215.aa.fasta	288524	DNA	v1.0	
Myc59_1_GeneCatalog_proteins_20170610.aa.fasta	41247	DNA	v1.0	
Mycafr1_GeneCatalog_proteins_20160506.aa.fasta	64632	DNA	v1.0	
Mycalb1_GeneCatalog_proteins_20180325.aa.fasta	1033008	DNA	v1.0	
Mycale1_GeneCatalog_proteins_20171027.aa.fasta	1745969	DNA	v1.0	
Mycami1_GeneCatalog_proteins_20171027.aa.fasta	380012	DNA	v1.0	
Mycbel1_GeneCatalog_proteins_20171013.aa.fasta	1033014	DNA	v1.0	
Myccro1_GeneCatalog_proteins_20171013.aa.fasta	220801	DNA	v1.0	
Mycepi1_GeneCatalog_proteins_20171002.aa.fasta	230806	DNA	v1.0	
Mycfil1_GeneCatalog_proteins_20171109.aa.fasta	858877	DNA	v1.0	
Mycflo1_GeneCatalog_proteins_20171028.aa.fasta	1033242	DNA	v1.0	
Mycgal1_GeneCatalog_proteins_20160823.aa.fasta	1314675	DNA	v1.0	
Mychae1_GeneCatalog_proteins_20170323.aa.fasta	230807	DNA	v1.0	
Myche1_GeneCatalog_proteins_20150518.aa.fasta	1149849	DNA	v1.0	
Mychet1_GeneCatalog_proteins_20170418.aa.fasta	1149848	DNA	v1.0	
Mycreb1_GeneCatalog_proteins_20171023.aa.fasta	1045383	DNA	v1.0	
Mycros1_GeneCatalog_proteins_20170424.aa.fasta	1033263	DNA	v1.0	
Mycrub1_GeneCatalog_proteins_20170201.aa.fasta	230804	DNA	v1.0	
Mycsan1_GeneCatalog_proteins_20171021.aa.fasta	230812	DNA	v1.0	
Mycvit1_GeneCatalog_proteins_20171013.aa.fasta	1033281	DNA	v1.0	
Myrdu1_GeneCatalog_proteins_20121211.aa.fasta	1168546	DNA	v1.0	
Myrin1_GeneCatalog_proteins_20140928.aa.fasta	110576	DNA	v1.0	
Mytre1_GeneCatalog_proteins_20150115.aa.fasta	574789	DNA	v1.0	
N.tetrasperma_matA_v2_FilteredModels.proteins.fasta	510951	DNA	v2.0	21750257
Nadfu1_GeneCatalog_proteins_20110909.aa.fasta	857566	DNA	v1.0	27535936
Naifl1_GeneCatalog_proteins_20140403.aa.fasta	1397326	DNA	v1.0	
Nakbac1_GeneCatalog_proteins_20160804.aa.fasta	1279116	DNA		24034898
Nakdel1_GeneCatalog_proteins_20160805.aa.fasta	1279113	DNA		24034898
Naose1_GeneCatalog_proteins_20150719.aa.fasta	1397327	DNA	v1.0	
Ndiscreta.FilteredModels2.proteins.fasta	510953	DNA		
Necha2_best_proteins.fasta	140110	DNA	v2.0	19714214
Nempa1_GeneCatalog_proteins_20130904.aa.fasta	881290	DNA		22813931
Neodi1_GeneCatalog_proteins_20170711.aa.fasta	78410	DNA		26586869
Neofi1_GeneCatalog_proteins_20120815.aa.fasta	331117	DNA		22080559
Neoirr1_GeneCatalog_proteins_20160803.aa.fasta	48691	DNA	v1.0	28176784
Neole1_GeneCatalog_proteins_20130125.aa.fasta	38799	DNA	v1.0	26659563
Neopa1_GeneCatalog_proteins_20130909.aa.fasta	1287680	DNA		23766404
Neosp1_GeneCatalog_proteins_20170918.aa.fasta	1754190	DNA	v1.0	28555641
Neucr_trp3_1_GeneCatalog_proteins_20140324.aa.fasta	5141	DNA	v1.0	25838471
Neucr2_GeneCatalog_proteins_20130412.aa.fasta	367110	DNA	v2.0	12712197
Neuhi1_GeneCatalog_proteins_20171014.aa.fasta	588809	DNA	v1.0	
Nieex1_GeneCatalog_proteins_20140925.aa.fasta	267680	DNA	v1.0	
Nosce1_GeneCatalog_proteins_20140109.aa.fasta	578460	DNA		19503607
Ntetrasperma_mata.FilteredModels1.proteins.fasta	510952	DNA	v1.0	
Obbri1_GeneCatalog_proteins_20140615.aa.fasta	1052685	DNA	v1.0	27634999
Obemuc1_GeneCatalog_proteins_20171120.aa.fasta	110081	DNA	v1.0	
Ogapa1_GeneCatalog_proteins_20161024.aa.fasta	871575	DNA		
Oidma1_GeneCatalog_proteins_20110606.aa.fasta	913774	DNA	v1.0	25706625
Olipa1_GeneCatalog_proteins_20171127.aa.fasta	1026881	DNA	v1.0	
Ompol1_GeneCatalog_proteins_20130516.aa.fasta	72120	DNA		22726691
Onnsc1_GeneCatalog_proteins_20150419.aa.fasta	1496296	DNA	v1.0	
Ophdi1_GeneCatalog_proteins_20140614.aa.fasta	1469910	DNA	v1.0	
Ophnu1_GeneCatalog_proteins_20170425.aa.fasta	1224258	DNA		23542132
Ophpi1_GeneCatalog_proteins_20130808.aa.fasta	38032	DNA		
Ophpic1_GeneCatalog_proteins_20151205.aa.fasta	1262450	DNA		23725015
Orpsp1_1_GeneCatalog_proteins_20140826.aa.fasta	37163	DNA		23709508
Oudmuc1_GeneCatalog_proteins_20160525.aa.fasta	139077	DNA	v1.0	
Pacta1_2_GeneCatalog_proteins_20110630.aa.fasta	669874	DNA	v1.2	27535936
Panpap1_GeneCatalog_proteins_20170130.aa.fasta	330517	DNA	v1.0	
Panru1_GeneCatalog_proteins_20141214.aa.fasta	1314784	DNA	v1.0	
Panst_KUC8834_1_1_GeneCatalog_proteins_20140710.aa.fasta	5636	DNA	v1.1	
Parbr1_GeneCatalog_proteins_20131018.aa.fasta	482561	DNA		22046142
Parbra1_GeneCatalog_proteins_20161024.aa.fasta	502780	DNA		22046142
Parch1_GeneCatalog_proteins_20171014.aa.fasta	798071	DNA	v1.0	
Parpar1_GeneCatalog_proteins_20160126.aa.fasta	35722	DNA	v1.0	
Parsed1_GeneCatalog_proteins_20170905.aa.fasta	1500003	DNA	v1.0	
Parsp1_GeneCatalog_proteins_20141011.aa.fasta	1460663	DNA	v1.0	27434633
Patat1_GeneCatalog_proteins_20130514.aa.fasta	703506	DNA	v1.0	
Paxam1_GeneCatalog_proteins_20150425.aa.fasta	1132860	DNA	v1.0	
Paxin1_GeneCatalog_proteins_20110501.aa.fasta	664439	DNA	v1.0	25706625
Paxru2_GeneCatalog_proteins_20151118.aa.fasta	1842050	DNA	v2.0	25706625
Penac1_GeneCatalog_proteins_20140123.aa.fasta	36649	DNA	v1.0	
Penant1_GeneCatalog_proteins_20170601.aa.fasta	416450	DNA		28368369
Penbi1_GeneCatalog_proteins_20130602.aa.fasta	1314792	DNA	v1.0	
Penbr2_GeneCatalog_proteins_20130810.aa.fasta	5074	DNA	v2.0	
PenbrAgRF18_1_GeneCatalog_proteins_20131217.aa.fasta	1392249	DNA	v1.0	
Penca1_GeneCatalog_proteins_20130524.aa.fasta	1314794	DNA	v1.0	
Pench1_GeneCatalog_proteins_20120123.aa.fasta	5076	DNA	v1.0	28196534
PenchWisc1_1_GeneCatalog_proteins_20140114.aa.fasta	500485	DNA		18820685
Pencop1_GeneCatalog_proteins_20170602.aa.fasta	36646	DNA		28368369
Pendec1_GeneCatalog_proteins_20170601.aa.fasta	69771	DNA		28368369
Pendi1_GeneCatalog_proteins_20131020.aa.fasta	1170229	DNA		23171342
Pendig1_GeneCatalog_proteins_20170607.aa.fasta	1170230	DNA		23171342
Penex1_GeneCatalog_proteins_20130524.aa.fasta	1314791	DNA	v1.0	
Penexp1_GeneCatalog_proteins_20170706.aa.fasta	27334	DNA		25338147
Penfe1_GeneCatalog_proteins_20130528.aa.fasta	1314795	DNA	v1.0	
Penfla1_GeneCatalog_proteins_20170601.aa.fasta	254877	DNA		28368369
Pengl1_GeneCatalog_proteins_20130524.aa.fasta	1314793	DNA	v1.0	
Pengri1_GeneCatalog_proteins_20170607.aa.fasta	5078	DNA		26729047
Penita1_GeneCatalog_proteins_20170607.aa.fasta	40296	DNA		25338147
Penja1_GeneCatalog_proteins_20140203.aa.fasta	1397297	DNA	v1.0	
Penla1_GeneCatalog_proteins_20130529.aa.fasta	1346256	DNA	v1.0	
Pennal1_GeneCatalog_proteins_20170601.aa.fasta	1439352	DNA		28368369
Penox1_GeneCatalog_proteins_20131211.aa.fasta	933388	DNA		23383313
Penpol1_GeneCatalog_proteins_20170601.aa.fasta	60169	DNA		28368369
Penra1_GeneCatalog_proteins_20140107.aa.fasta	1392252	DNA	v1.0	
Pensol1_GeneCatalog_proteins_20170601.aa.fasta	60172	DNA		28368369
Penste1_GeneCatalog_proteins_20170601.aa.fasta	303698	DNA		28368369
Pensub1_GeneCatalog_proteins_20160929.aa.fasta	1316194	DNA		28216099
Penswi1_GeneCatalog_proteins_20171024.aa.fasta	1295096	DNA	v1.0	
Penth1_GeneCatalog_proteins_20150617.aa.fasta	293382	DNA	v1.0	27521635
Penvul1_GeneCatalog_proteins_20170601.aa.fasta	29845	DNA		28368369
Perma1_GeneCatalog_proteins_20141217.aa.fasta	97972	DNA	v1.0	29679020
Pezech1_GeneCatalog_proteins_20180326.aa.fasta 	61495	DNA	v1.0	
Phaal1_GeneCatalog_proteins_20130924.aa.fasta	1286976	DNA		23814032
Phaart1_GeneCatalog_proteins_20160822.aa.fasta	60185	DNA	v1.0	
Phaca1_GeneCatalog_proteins_20101213.aa.fasta	650164	DNA	v1.0	22937793
Phach1_GeneCatalog_proteins_20150930.aa.fasta	158046	DNA		26084502
PhaeoFL0889_1_GeneCatalog_proteins_20170418.aa.fasta	65412	DNA	v1.0	
