Name		OLD JGI ID	OLD NCBI Tax ID	JGI ID	Version	Publication	Portal Link
Chytridium lagenaria Arg66	TRUE	Chylag1	64509	Chylag1	v1.0		https://mycocosm.jgi.doe.gov/Chylag1
Chytriomyces sp. MP 71	TRUE	Chytri1	1882861	Chytri1	v1.0		https://mycocosm.jgi.doe.gov/Chytri1
Circinella umbellata NRRL1351	TRUE	Cirumb1	101103	Cirumb1	v1.0		https://mycocosm.jgi.doe.gov/Cirumb1
Cladophialophora bantiana CBS 173.52	TRUE	Claba1	1442370	Claba1		28348446	https://mycocosm.jgi.doe.gov/Claba1
Cladorrhinum bulbillosum DJ3	TRUE	Clabul1	585595	Clabul1	v1.0		https://mycocosm.jgi.doe.gov/Clabul1
Cladophialophora carrionii CBS 160.54	TRUE	Claca1	1279043	Claca1		28348446	https://mycocosm.jgi.doe.gov/Claca1
Clathrospora elynae CBS 161.51	TRUE	Clael1	706981	Clael1	v1.0		https://mycocosm.jgi.doe.gov/Clael1
Cladosporium fulvum	TRUE	Clafu1	5499	Clafu1	v1.0	23209441	https://mycocosm.jgi.doe.gov/Clafu1
Cladonia grayi Cgr/DA2myc/ss	TRUE	Clagr3	27339	Clagr3	v2.0	31337355	https://mycocosm.jgi.doe.gov/Clagr3
Cladophialophora immunda CBS83496	TRUE	Claim1	569365	Claim1		28348446	https://mycocosm.jgi.doe.gov/Claim1
Clavispora lusitaniae ATCC 42720	TRUE	Clalu1_2	306902	Clalu1_2		19465905	https://mycocosm.jgi.doe.gov/Clalu1_2
Clavulina sp. PMI_390	TRUE	ClaPMI390	1486700	ClaPMI390	v1.0		https://mycocosm.jgi.doe.gov/ClaPMI390
Cladochytrium polystomum WB228	TRUE	Clapol1_1	1437435	Clapol1_1	v1.0		https://mycocosm.jgi.doe.gov/Clapol1_1
Cladophialophora psammophila CBS 110553	TRUE	Claps1	1182543	Claps1		28348446	https://mycocosm.jgi.doe.gov/Claps1
Clavicorona pyxidata HHB10654	TRUE	Clapy1	48021	Clapy1	v1.0		https://mycocosm.jgi.doe.gov/Clapy1
Cladosporium sphaerospermum UM 843	TRUE	Clasph1	1151026	Clasph1		22544899	https://mycocosm.jgi.doe.gov/Clasph1
Cladophialophora yegresii CBS 114405	TRUE	Claye1	1182544	Claye1		28348446	https://mycocosm.jgi.doe.gov/Claye1
Climacocystis borealis CliBor001	TRUE	Clibor1	239101	Clibor1	v1.0		https://mycocosm.jgi.doe.gov/Clibor1
Clitocybe gibba IJFM A808	TRUE	Cligib1	378275	Cligib1	v1.0		https://mycocosm.jgi.doe.gov/Cligib1
Clohesyomyces aquaticus	TRUE	Cloaq1	1231657	Cloaq1	v1.0	28481340	https://mycocosm.jgi.doe.gov/Cloaq1
Clonostachys rosea CBS125111	TRUE	Cloro1	29856	Cloro1	v1.0		https://mycocosm.jgi.doe.gov/Cloro1
Coccodinium bartschii CBS 121709	TRUE	Cocba1	1450531	Cocba1	v1.0		https://mycocosm.jgi.doe.gov/Cocba1
Cochliobolus carbonum 26-R-13	TRUE	Cocca1	930089	Cocca1	v1.0	23357949	https://mycocosm.jgi.doe.gov/Cocca1
Cochliobolus heterostrophus C4	TRUE	CocheC4_1	665024	CocheC4_1	v1.0	23236275	https://mycocosm.jgi.doe.gov/CocheC4_1
Cochliobolus heterostrophus C5	TRUE	CocheC5_3	701091	CocheC5_3	v2.0	23236275	https://mycocosm.jgi.doe.gov/CocheC5_3
Coccidioides immitis RS 	TRUE	Cocim1	246410	Cocim1		19717792	https://mycocosm.jgi.doe.gov/Cocim1
Cochliobolus lunatus m118	TRUE	Coclu2	977863	Coclu2	v2.0	23236275	https://mycocosm.jgi.doe.gov/Coclu2
Cochliobolus miyabeanus ATCC 44560	TRUE	Cocmi1	930090	Cocmi1	v1.0	23357949	https://mycocosm.jgi.doe.gov/Cocmi1
Cochliobolus sativus ND90Pr	TRUE	Cocsa1	665912	Cocsa1	v1.0	23236275	https://mycocosm.jgi.doe.gov/Cocsa1
Coccomyces strobi CBS 202.91	TRUE	Cocst1	380015	Cocst1	v1.0		https://mycocosm.jgi.doe.gov/Cocst1
Cochliobolus victoriae FI3	TRUE	Cocvi1	930091	Cocvi1	v1.0	23357949	https://mycocosm.jgi.doe.gov/Cocvi1
Coemansia mojavensis RSA 71	TRUE	Coemoj1	4864	Coemoj1	v1.0		https://mycocosm.jgi.doe.gov/Coemoj1
Coemansia reversa NRRL 1564	TRUE	Coere1	763665	Coere1	v1.0	25977457	https://mycocosm.jgi.doe.gov/Coere1
Coemansia spiralis RSA 1278	TRUE	Coespi1	417178	Coespi1	v1.0		https://mycocosm.jgi.doe.gov/Coespi1
Cokeromyces recurvatus NRRL 2243	TRUE	Cokrec1	90255	Cokrec1	v1.0		https://mycocosm.jgi.doe.gov/Cokrec1
Colletotrichum acutatum CBS 112980	TRUE	Colac2	27357	Colac2	v2.0		https://mycocosm.jgi.doe.gov/Colac2
Colletotrichum caudatum CBS131602	TRUE	Colca1	5460	Colca1	v1.0		https://mycocosm.jgi.doe.gov/Colca1
Colletotrichum cereale CBS 129662	TRUE	Colce1	343994	Colce1	v1.0		https://mycocosm.jgi.doe.gov/Colce1
Colletotrichum eremochloae CBS129661	TRUE	Coler1	1173702	Coler1	v1.0		https://mycocosm.jgi.doe.gov/Coler1
Colletotrichum falcatum MAFF306170	TRUE	Colfa1	129314	Colfa1	v1.0		https://mycocosm.jgi.doe.gov/Colfa1
Colletotrichum fioriniae PJ7	TRUE	Colfi1	1445577	Colfi1		24723700	https://mycocosm.jgi.doe.gov/Colfi1
Colletotrichum godetiae CBS 193.32	TRUE	Colgo1	1209918	Colgo1	v1.0		https://mycocosm.jgi.doe.gov/Colgo1
Colletotrichum graminicola M1.001	TRUE	Colgr1	645133	Colgr1		22885923	https://mycocosm.jgi.doe.gov/Colgr1
Colletotrichum higginsianum IMI 349063	TRUE	Colhig2	759273	Colhig2		27540062	https://mycocosm.jgi.doe.gov/Colhig2
Colletotrichum lupini CBS 109225	TRUE	Collu1	145971	Collu1	v1.0		https://mycocosm.jgi.doe.gov/Collu1
Colletotrichum navitas CBS125086	TRUE	Colna1	681940	Colna1	v1.0		https://mycocosm.jgi.doe.gov/Colna1
Colletotrichum nymphaeae SA-01	TRUE	Colny1	1460502	Colny1		27496087	https://mycocosm.jgi.doe.gov/Colny1
Colletotrichum orchidophilum IMI 309357	TRUE	Color1	1209926	Color1		29649963	https://mycocosm.jgi.doe.gov/Color1
Colletotrichum phormii CBS102054	TRUE	Colph1	359342	Colph1	v1.0		https://mycocosm.jgi.doe.gov/Colph1
Colletotrichum salicis CBS607.94	TRUE	Colsa1	1209931	Colsa1		27496087	https://mycocosm.jgi.doe.gov/Colsa1
Colletotrichum simmondsii CBS122122	TRUE	Colsi1	703756	Colsi1		27496087	https://mycocosm.jgi.doe.gov/Colsi1
Colletotrichum somersetensis CBS 131599	TRUE	Colso1	1500509	Colso1	v1.0		https://mycocosm.jgi.doe.gov/Colso1
Colletotrichum sublineola CBS 131301	TRUE	Colsu1	1173701	Colsu1	v1.0		https://mycocosm.jgi.doe.gov/Colsu1
Colletotrichum tofieldiae 0861	TRUE	Colto1	708197	Colto1		27150427	https://mycocosm.jgi.doe.gov/Colto1
Colletotrichum zoysiae MAFF235873	TRUE	Colzo1	1216348	Colzo1	v1.0		https://mycocosm.jgi.doe.gov/Colzo1
Coniosporium apollinis CBS 100218	TRUE	Conap1	1168221	Conap1		28348446	https://mycocosm.jgi.doe.gov/Conap1
Conidiobolus coronatus NRRL28638	TRUE	Conco1	796925	Conco1	v1.0	25977457	https://mycocosm.jgi.doe.gov/Conco1
Coniochaeta ligniaria CBS 111746	TRUE	Conli1	177197	Conli1			https://mycocosm.jgi.doe.gov/Conli1
Coniochaeta ligniaria NRRL 30616	TRUE	Conlig1	1408157	Conlig1	v1.0	28126934	https://mycocosm.jgi.doe.gov/Conlig1
Coniophora olivacea MUCL 20566	TRUE	Conol1	85977	Conol1	v1.0	29145801	https://mycocosm.jgi.doe.gov/Conol1
Coniochaeta sp. PMI_546	TRUE	ConPMI546	1450552	ConPMI546	v1.0		https://mycocosm.jgi.doe.gov/ConPMI546
Coniophora puteana	TRUE	Conpu1	80637	Conpu1	v1.0	22745431	https://mycocosm.jgi.doe.gov/Conpu1
Conidiobolus thromboides FSU 785	TRUE	Conth1	1314799	Conth1	v1.0		https://mycocosm.jgi.doe.gov/Conth1
Coprinopsis cinerea AmutBmut pab1-1	TRUE	Copci_AmutBmut1	1132390	Copci_AmutBmut1	v1.0	26510163	https://mycocosm.jgi.doe.gov/Copci_AmutBmut1
Coprinopsis cinerea	TRUE	Copci1	5346	Copci1		20547848	https://mycocosm.jgi.doe.gov/Copci1
Coprinopsis marcescibilis CBS121175	TRUE	Copmar1	230819	Copmar1	v1.0	30886374	https://mycocosm.jgi.doe.gov/Copmar1
Coprinellus micaceus FP101781	TRUE	Copmic2	71717	Copmic2	v2.0	30886374	https://mycocosm.jgi.doe.gov/Copmic2
Coprinellus pellucidus	TRUE	Coppel1	575509	Coppel1	v1.0		https://mycocosm.jgi.doe.gov/Coppel1
Coprinopsis sclerotiger	TRUE	Copscl1	71723	Copscl1	v1.0		https://mycocosm.jgi.doe.gov/Copscl1
Corynespora cassiicola CCP	TRUE	Corca1	59586	Corca1	v1.0	29551995	https://mycocosm.jgi.doe.gov/Corca1
Cortinarius glaucopus AT 2004 276	TRUE	Corgl3	1149754	Corgl3	v2.0		https://mycocosm.jgi.doe.gov/Corgl3
Corollospora maritima CBS 119819	TRUE	Corma2	45810	Corma2	v2.0		https://mycocosm.jgi.doe.gov/Corma2
Cordyceps militaris CM01	TRUE	Cormi1	983644	Cormi1		22112802	https://mycocosm.jgi.doe.gov/Cormi1
Crassisporium funariophilum DOB1098	TRUE	Crafun1	1954473	Crafun1	v1.0		https://mycocosm.jgi.doe.gov/Crafun1
Crepidotus variabilis CBS 506.95	TRUE	Crevar1	179855	Crevar1	v1.0		https://mycocosm.jgi.doe.gov/Crevar1
Cronartium quercuum f. sp. fusiforme G11	TRUE	Croqu1	708437	Croqu1	v1.0	25018762	https://mycocosm.jgi.doe.gov/Croqu1
Crucibulum laeve CBS 166.37	TRUE	Crula1	68775	Crula1	v1.0	30886374	https://mycocosm.jgi.doe.gov/Crula1
Cryptococcus curvatus ATCC 20509	TRUE	Crycu1	879819	Crycu1	v1.0		https://mycocosm.jgi.doe.gov/Crycu1
Cryptococcus neoformans var. grubii H99	TRUE	Cryne_H99_1	235443	Cryne_H99_1		24743168	https://mycocosm.jgi.doe.gov/Cryne_H99_1
Cryptococcus neoformans var neoformans JEC21	TRUE	Cryne_JEC21_1	214684	Cryne_JEC21_1		15653466	https://mycocosm.jgi.doe.gov/Cryne_JEC21_1
Cryphonectria parasitica EP155	TRUE	Crypa2	660469	Crypa2	v2.0		https://mycocosm.jgi.doe.gov/Crypa2
Cryptodiaporthe populea CFL2025	TRUE	Crypo1	940279	Crypo1	v1.0		https://mycocosm.jgi.doe.gov/Crypo1
Cryptodiaporthe sp. AZ0812	TRUE	Crypto1	1907526	Crypto1	v1.0		https://mycocosm.jgi.doe.gov/Crypto1
Cryptococcus terricola JCM 24523	TRUE	Cryte1	104414	Cryte1	v1.0		https://mycocosm.jgi.doe.gov/Cryte1
Cryptococcus vishniacii	TRUE	Cryvi1	89929	Cryvi1	v1.0		https://mycocosm.jgi.doe.gov/Cryvi1
Cryptococcus wieringae	TRUE	Crywi1	104416	Crywi1	v1.0		https://mycocosm.jgi.doe.gov/Crywi1
Cucurbitaria berberidis CBS 394.84	TRUE	Cucbe1	1168544	Cucbe1	v1.0		https://mycocosm.jgi.doe.gov/Cucbe1
Cunninghamella echinulata NRRL 1382	TRUE	Cunech1	76405	Cunech1	v1.0		https://mycocosm.jgi.doe.gov/Cunech1
Cyathus striatus AH 40144	TRUE	Cyastr2	68777	Cyastr2	v1.0		https://mycocosm.jgi.doe.gov/Cyastr2
Cyberlindnera jadinii NRRL Y-1542	TRUE	Cybja1	983966	Cybja1	v1.0	27535936	https://mycocosm.jgi.doe.gov/Cybja1
Cylindrobasidium torrendii FP15055	TRUE	Cylto1	394432	Cylto1	v1.0	25683379	https://mycocosm.jgi.doe.gov/Cylto1
Cyphellophora europaea CBS 101466	TRUE	Cypeu1	1220924	Cypeu1		28348446	https://mycocosm.jgi.doe.gov/Cypeu1
Cystostereum murrayi CysMur001	TRUE	Cysmur1	467946	Cysmur1	v1.0		https://mycocosm.jgi.doe.gov/Cysmur1
Cytospora chrysosperma CFL2056	TRUE	Cytch1	252740	Cytch1	v1.0		https://mycocosm.jgi.doe.gov/Cytch1
Cytidiella melzeri FP 102339	TRUE	Cytmel1	1883072	Cytmel1	v1.0		https://mycocosm.jgi.doe.gov/Cytmel1
Dacryopinax primogenitus DJM 731 SSP1	TRUE	Dacsp1	1858805	Dacsp1	v1.0	22745431	https://mycocosm.jgi.doe.gov/Dacsp1
Daedalea quercina	TRUE	Daequ1	40437	Daequ1	v1.0	26659563	https://mycocosm.jgi.doe.gov/Daequ1
Daldinia eschscholzii EC12	TRUE	DalEC12_1	292717	DalEC12_1	v1.0	28078400	https://mycocosm.jgi.doe.gov/DalEC12_1
Debaryomyces hansenii	TRUE	Debha1	4959	Debha1		18673395	https://mycocosm.jgi.doe.gov/Debha1
Decorospora gaudefroyi	TRUE	Decga1	184978	Decga1	v1.0		https://mycocosm.jgi.doe.gov/Decga1
Dekkera bruxellensis CBS 2499	TRUE	Dekbr2	747657	Dekbr2	v2.0	22663979	https://mycocosm.jgi.doe.gov/Dekbr2
Delitschia confertaspora ATCC 74209	TRUE	Delco1	1513339	Delco1	v1.0		https://mycocosm.jgi.doe.gov/Delco1
Delphinella strobiligena CBS 735.71	TRUE	Delst1	147560	Delst1	v1.0		https://mycocosm.jgi.doe.gov/Delst1
Dendrothele bispora CBS 962.96	TRUE	Denbi1	1314807	Denbi1	v1.0	30886374	https://mycocosm.jgi.doe.gov/Denbi1
Dendryphion nanum MPI-CAGE-CH-0243	TRUE	Denna1	256645	Denna1	v1.0		https://mycocosm.jgi.doe.gov/Denna1
Dentipellis sp. KUC8613	TRUE	Densp1	1883078	Densp1	v1.0		https://mycocosm.jgi.doe.gov/Densp1
Diaporthe ampelina UCDDA912	TRUE	Diaam1	1214573	Diaam1		26084502	https://mycocosm.jgi.doe.gov/Diaam1
Dichotomocladium elegans RSA 919-	TRUE	Dicele1	101130	Dicele1	v1.0		https://mycocosm.jgi.doe.gov/Dicele1
Dichomitus squalens LYAD-421 SS1	TRUE	Dicsq1	732165	Dicsq1	v1.0	22745431	https://mycocosm.jgi.doe.gov/Dicsq1
Didymella exigua CBS 183.55	TRUE	Didex1	1150837	Didex1	v1.0		https://mycocosm.jgi.doe.gov/Didex1
Didymella zeae-maydis 3018	TRUE	Didma1	259522	Didma1			https://mycocosm.jgi.doe.gov/Didma1
Didymocrea sadasivanii CBS 438.65	TRUE	Didsa1	372059	Didsa1	v1.0		https://mycocosm.jgi.doe.gov/Didsa1
Dimargaris cristalligena RSA 468 single-cell	TRUE	DimcrSC1	215637	DimcrSC1	v1.0	30297742	https://mycocosm.jgi.doe.gov/DimcrSC1
Dioszegia cryoxerica	TRUE	Diocr1	603311	Diocr1	v1.0		https://mycocosm.jgi.doe.gov/Diocr1
Diplodia seriata DS831	TRUE	Dipse1	420778	Dipse1		26084502	https://mycocosm.jgi.doe.gov/Dipse1
Dissoconium aciculare	TRUE	Disac1	112489	Disac1	v1.0		https://mycocosm.jgi.doe.gov/Disac1
Dothistroma septosporum NZE10	TRUE	Dotse1	675120	Dotse1	v1.0	23209441	https://mycocosm.jgi.doe.gov/Dotse1
Dothidotthia symphoricarpi	TRUE	Dotsy1	548649	Dotsy1	v1.0		https://mycocosm.jgi.doe.gov/Dotsy1
Earliella scabrosa CIRM-BRFM 1817	TRUE	Earsca1	239200	Earsca1	v1.0		https://mycocosm.jgi.doe.gov/Earsca1
Aporpium caryae L-13461	TRUE	Elmca1	1397355	Elmca1			https://mycocosm.jgi.doe.gov/Elmca1
Elsinoe ampelina CECT 20119	TRUE	Elsamp1	302913	Elsamp1	v1.0		https://mycocosm.jgi.doe.gov/Elsamp1
Encephalitozoon cuniculi GB-M1	TRUE	Enccu1	284813	Enccu1		20003517	https://mycocosm.jgi.doe.gov/Enccu1
Encephalitozoon hellem ATCC 50504	TRUE	Enche1	907965	Enche1		22802648	https://mycocosm.jgi.doe.gov/Enche1
Encephalitozoon intestinalis ATCC 50506	TRUE	Encin1	876142	Encin1		20865802	https://mycocosm.jgi.doe.gov/Encin1
Encephalitozoon romaleae SJ-2008	TRUE	Encro1	1178016	Encro1		22802648	https://mycocosm.jgi.doe.gov/Encro1
Endocarpon pusillum Z07020	TRUE	EndpusZ1	1263415	EndpusZ1		24438332	https://mycocosm.jgi.doe.gov/EndpusZ1
Enterocytozoon bieneusi H348	TRUE	Entbi1	481877	Entbi1		19132089	https://mycocosm.jgi.doe.gov/Entbi1
Entophlyctis helioformis JEL805	TRUE	Enthel1	281842	Enthel1	v1.0		https://mycocosm.jgi.doe.gov/Enthel1
Entoleuca mammata CFL468	TRUE	Entma1	97380	Entma1	v1.0		https://mycocosm.jgi.doe.gov/Entma1
Eremomyces bilateralis CBS 781.70	TRUE	Erebi1	1341166	Erebi1	v1.0		https://mycocosm.jgi.doe.gov/Erebi1
Erythrobasidium hasegawianum ATCC 9536	TRUE	Eryha1	1397323	Eryha1	v1.0		https://mycocosm.jgi.doe.gov/Eryha1
Erysiphe necator c	TRUE	Erynec1	52586	Erynec1		25487071	https://mycocosm.jgi.doe.gov/Erynec1
Eurotium rubrum	TRUE	Eurhe1	396024	Eurhe1	v1.0	24811710	https://mycocosm.jgi.doe.gov/Eurhe1
Eutypa lata UCREL1	TRUE	Eutla1	1287681	Eutla1		23723393	https://mycocosm.jgi.doe.gov/Eutla1
Exidia glandulosa	TRUE	Exigl1	5219	Exigl1	v1.0	26659563	https://mycocosm.jgi.doe.gov/Exigl1
Exophiala alcalophila ATCC 48519	TRUE	Exoalc1	91920	Exoalc1	v1.0		https://mycocosm.jgi.doe.gov/Exoalc1
Exophiala alcalophila J33	TRUE	Exoalc1_J33	91920	Exoalc1_J33	v1.0		https://mycocosm.jgi.doe.gov/Exoalc1_J33
Exophiala aquamarina CBS 119918	TRUE	Exoaq1	1182545	Exoaq1		28348446	https://mycocosm.jgi.doe.gov/Exoaq1
Exophiala dermatitidis UT8656	TRUE	Exode1	5970	Exode1		24496724	https://mycocosm.jgi.doe.gov/Exode1
Exobasidium maculosum A7-4	TRUE	Exomac1	1493668	Exomac1	v1.0		https://mycocosm.jgi.doe.gov/Exomac1
Exophiala mesophila CBS40295	TRUE	Exome1	212818	Exome1		28348446	https://mycocosm.jgi.doe.gov/Exome1
Exophiala oligosperma CBS72588	TRUE	Exool1	215243	Exool1		28348446	https://mycocosm.jgi.doe.gov/Exool1
Exophiala sideris CBS121828	TRUE	Exosi1	1016849	Exosi1		28348446	https://mycocosm.jgi.doe.gov/Exosi1
Exophiala spinifera CBS89968	TRUE	Exosp1	91928	Exosp1		28348446	https://mycocosm.jgi.doe.gov/Exosp1
Exobasidium vaccinii MPITM	TRUE	Exova1	1314671	Exova1	v1.0		https://mycocosm.jgi.doe.gov/Exova1
Exophiala xenobiotica CBS118157	TRUE	Exoxe1	348802	Exoxe1		28348446	https://mycocosm.jgi.doe.gov/Exoxe1
Fellomyces penicillatus Phaff54-35	TRUE	Felpe1	5610	Felpe1	v1.0		https://mycocosm.jgi.doe.gov/Felpe1
Fennellomyces sp. T-0311	TRUE	Fenlin1	1329386	Fenlin1	v1.0		https://mycocosm.jgi.doe.gov/Fenlin1
Fibulobasidium inconspicuum Phaff89-39	TRUE	Fibin1	57688	Fibin1	v1.0		https://mycocosm.jgi.doe.gov/Fibin1
Fibroporia radiculosa TFFH 294	TRUE	Fibra1	1078123	Fibra1		22247176	https://mycocosm.jgi.doe.gov/Fibra1
Fibulorhizoctonia sp. CBS 109695	TRUE	Fibsp1	56747	Fibsp1	v1.0	26659563	https://mycocosm.jgi.doe.gov/Fibsp1
Fistulina hepatica	TRUE	Fishe1	40457	Fishe1	v1.0	25683379	https://mycocosm.jgi.doe.gov/Fishe1
Fomes fomentarius CIRM-BRFM 1821	TRUE	Fomfom1	40442	Fomfom1	v1.0		https://mycocosm.jgi.doe.gov/Fomfom1
Fomitiporia mediterranea	TRUE	Fomme1	208960	Fomme1	v1.0	22745431	https://mycocosm.jgi.doe.gov/Fomme1
Fomitopsis pinicola FP-58527 SS1	TRUE	Fompi3	743788	Fompi3	v3.0	22745431	https://mycocosm.jgi.doe.gov/Fompi3
Fomitopsis rosea Sig1Fomros20-ss	TRUE	Fomro1	34475	Fomro1	v1.0		https://mycocosm.jgi.doe.gov/Fomro1
Rhodofomes roseus CIRM-BRFM 1785	TRUE	Fomros1	34475	Fomros1	v1.0		https://mycocosm.jgi.doe.gov/Fomros1
Fonsecaea monophora CBS 269.37	TRUE	Fonmo1	254056	Fonmo1		27469960	https://mycocosm.jgi.doe.gov/Fonmo1
Fonsecaea multimorphosa CBS 102226	TRUE	Fonmu1	1442371	Fonmu1		28348446	https://mycocosm.jgi.doe.gov/Fonmu1
Fonsecaea nubica CBS 269.64	TRUE	Fonnu1	856822	Fonnu1		27491988	https://mycocosm.jgi.doe.gov/Fonnu1
Fonsecaea pedrosoi CBS 271.37	TRUE	Fonpe1	1442368	Fonpe1		28348446	https://mycocosm.jgi.doe.gov/Fonpe1
Fusarium fujikuroi IMI 58289	TRUE	Fusfu1	1279085	Fusfu1		23825955	https://mycocosm.jgi.doe.gov/Fusfu1
Fusarium graminearum	TRUE	Fusgr1	5518	Fusgr1	v1.0	17823352	https://mycocosm.jgi.doe.gov/Fusgr1
Fusarium oxysporum f. sp. lycopersici 4287 v2	TRUE	Fusox2	426428	Fusox2		20237561	https://mycocosm.jgi.doe.gov/Fusox2
Fusarium pseudograminearum CS3096	TRUE	Fusps1	1028729	Fusps1		23028337	https://mycocosm.jgi.doe.gov/Fusps1
Fusarium redolens MPI-CAGE-AT-0023	TRUE	Fusre1	48865	Fusre1	v1.0		https://mycocosm.jgi.doe.gov/Fusre1
Fusarium verticillioides 7600 v2	TRUE	Fusve2	334819	Fusve2		20237561	https://mycocosm.jgi.doe.gov/Fusve2
Gaeumannomyces graminis var. tritici R3-111a-1	TRUE	Gaegr1	644352	Gaegr1		26416668	https://mycocosm.jgi.doe.gov/Gaegr1
Gaertneriomyces semiglobifer Barr 43	TRUE	Gaesem1	109897	Gaesem1	v1.0		https://mycocosm.jgi.doe.gov/Gaesem1
Galerina marginata	TRUE	Galma1	109633	Galma1	v1.0	24958869	https://mycocosm.jgi.doe.gov/Galma1
Gonapodya prolifera	TRUE	Ganpr1	1123529	Ganpr1	v1.0	25977457	https://mycocosm.jgi.doe.gov/Ganpr1
Ganoderma sp. 10597 SS1	TRUE	Gansp1	5314	Gansp1	v1.0	23935031	https://mycocosm.jgi.doe.gov/Gansp1
Gautieria morchelliformis GMNE.BST	TRUE	Gaumor1_1	112417	Gaumor1_1	v1.0		https://mycocosm.jgi.doe.gov/Gaumor1_1
Gelasinospora tetrasperma	TRUE	Gelte1	94610	Gelte1	v1.0		https://mycocosm.jgi.doe.gov/Gelte1
Gilbertella persicaria var. persicaria CBS 190.32-T	TRUE	Gilper1	983150	Gilper1	v1.0		https://mycocosm.jgi.doe.gov/Gilper1
Glarea lozoyensis ATCC 20868	TRUE	Glalo1	1116229	Glalo1		23688303	https://mycocosm.jgi.doe.gov/Glalo1
Glomerella acutata (Colletotrichum fiorinae MH 18)	TRUE	Gloac1	1314772	Gloac1	v1.0		https://mycocosm.jgi.doe.gov/Gloac1
Glomerella cingulata 23 (Colletotrichum gloeosporoides 23)	TRUE	Gloci1	1314770	Gloci1	v1.0		https://mycocosm.jgi.doe.gov/Gloci1
Gloeopeniophorella convolvens OM19405	TRUE	Glocon1	205761	Glocon1	v1.0		https://mycocosm.jgi.doe.gov/Glocon1
Rhizophagus irregularis DAOM 181602	TRUE	Gloin1	747089	Gloin1	v1.0	24277808	https://mycocosm.jgi.doe.gov/Gloin1
Globomyces pollinis-pini Arg68	TRUE	Glopol1	382532	Glopol1	v1.0		https://mycocosm.jgi.doe.gov/Glopol1
Glonium stellatum CBS 207.34	TRUE	Glost2	574774	Glost2	v1.0	27601008	https://mycocosm.jgi.doe.gov/Glost2
Gloeophyllum trabeum	TRUE	Glotr1_1	104355	Glotr1_1	v1.0	22745431	https://mycocosm.jgi.doe.gov/Glotr1_1
Golovinomyces cichoracearum UCSC1	TRUE	Golci1	62708	Golci1	v1.0		https://mycocosm.jgi.doe.gov/Golci1
Gongronella butleri	TRUE	Gonbut1	101105	Gonbut1	v1.0		https://mycocosm.jgi.doe.gov/Gonbut1
Gremmeniella abietina DAOM 170408	TRUE	Greab1	127520	Greab1	v1.0		https://mycocosm.jgi.doe.gov/Greab1
Grosmannia clavigera kw1407	TRUE	Grocl1	655863	Grocl1		21262841	https://mycocosm.jgi.doe.gov/Grocl1
Guyanagaster necrorhiza MCA 3950	TRUE	Guyne1	1450536	Guyne1	v1.0		https://mycocosm.jgi.doe.gov/Guyne1
Gymnopus androsaceus JB14	TRUE	Gyman1	1447944	Gyman1	v1.0		https://mycocosm.jgi.doe.gov/Gyman1
Gymnascella aurantiaca	TRUE	Gymau1	78594	Gymau1	v1.0		https://mycocosm.jgi.doe.gov/Gymau1
Gymnopilus chrysopellus PR-1187	TRUE	Gymch1	1314808	Gymch1	v1.0		https://mycocosm.jgi.doe.gov/Gymch1
Gymnascella citrina	TRUE	Gymci1_1	37245	Gymci1_1	v1.1		https://mycocosm.jgi.doe.gov/Gymci1_1
Gymnopus earleae GB-263.02	TRUE	Gymear1	236213	Gymear1	v1.0		https://mycocosm.jgi.doe.gov/Gymear1
Gymnopilus junonius AH 44721	TRUE	Gymjun1	109634	Gymjun1	v1.0		https://mycocosm.jgi.doe.gov/Gymjun1
Gymnopus luxurians	TRUE	Gymlu1	206324	Gymlu1	v1.0	25706625	https://mycocosm.jgi.doe.gov/Gymlu1
Gyromitra esculenta CBS101906	TRUE	Gyresc1	33161	Gyresc1	v1.0		https://mycocosm.jgi.doe.gov/Gyresc1
Gyrodon lividus BX	TRUE	Gyrli1	1450528	Gyrli1	v1.0		https://mycocosm.jgi.doe.gov/Gyrli1
Ogataea polymorpha NCYC 495 leu1.1	TRUE	Hanpo2	638633	Hanpo2	v2.0	27535936	https://mycocosm.jgi.doe.gov/Hanpo2
Hanseniaspora valbyensis NRRL Y-1626	TRUE	Hanva1_1	766949	Hanva1_1	v1.1	27535936	https://mycocosm.jgi.doe.gov/Hanva1_1
Hebeloma cylindrosporum h7	TRUE	Hebcy2	686832	Hebcy2	v2.0	25706625	https://mycocosm.jgi.doe.gov/Hebcy2
Heliocybe sulcata OMC1185	TRUE	Helsul1	5364	Helsul1	v1.0	30886374	https://mycocosm.jgi.doe.gov/Helsul1
Herpotrichia sp. AK1299	TRUE	Herpot1_1	1755428	Herpot1_1	v1.0		https://mycocosm.jgi.doe.gov/Herpot1_1
Hesseltinella vesiculosa NRRL3301	TRUE	Hesve2finisherSC	101127	Hesve2finisherSC	v2.0	28481340	https://mycocosm.jgi.doe.gov/Hesve2finisherSC
Heterobasidion annosum	TRUE	Hetan2	13563	Hetan2	v2.0	22463738	https://mycocosm.jgi.doe.gov/Hetan2
Heterogastridium pycnidioideum ATCC MYA-4631	TRUE	Hetpy1	1397325	Hetpy1	v1.0		https://mycocosm.jgi.doe.gov/Hetpy1
Hexagonia nitida CIRM-BRFM 1802	TRUE	Hexnit1	1140402	Hexnit1	v1.0		https://mycocosm.jgi.doe.gov/Hexnit1
